"rowname","site","state","year","date","delph.plant.num","delph.flower.num","viable","bombus.abund","bombus.rich","bomabund.scale","num.delph","prop.delph","prop.long","num.long","mean.fidelity","color.sim","corolla.sim","species.removed","num.removed","prop.removed"
"640","Judd Falls TH 2","manipulation","2013",2013-07-24,"4","4.1",12,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"641","Judd Falls TH 2","manipulation","2013",2013-07-24,"4","4.1",13,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"642","Judd Falls TH 2","manipulation","2013",2013-07-24,"4","4.1",14,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"643","Judd Falls TH 2","manipulation","2013",2013-07-24,"4","4.2",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"644","Judd Falls TH 2","manipulation","2013",2013-07-24,"4","4.2",2,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"645","Judd Falls TH 2","manipulation","2013",2013-07-24,"4","4.2",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"646","Judd Falls TH 2","manipulation","2013",2013-07-24,"5","5.1",5,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"647","Judd Falls TH 2","manipulation","2013",2013-07-24,"5","5.1",13,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"648","Judd Falls TH 2","manipulation","2013",2013-07-24,"5","5.1",7,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"649","Judd Falls TH 2","manipulation","2013",2013-07-24,"5","5.2",5,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"650","Judd Falls TH 2","manipulation","2013",2013-07-24,"5","5.2",7,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"651","Judd Falls TH 2","manipulation","2013",2013-07-24,"5","5.2",4,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"652","Judd Falls TH 2","manipulation","2013",2013-07-24,"6","6.1",4,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"653","Judd Falls TH 2","manipulation","2013",2013-07-24,"6","6.1",9,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"654","Judd Falls TH 2","manipulation","2013",2013-07-24,"6","6.1",1,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"655","Judd Falls TH 2","manipulation","2013",2013-07-24,"6","6.2",7,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"656","Judd Falls TH 2","manipulation","2013",2013-07-24,"6","6.2",3,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"657","Judd Falls TH 2","manipulation","2013",2013-07-24,"6","6.2",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"658","Judd Falls TH 2","manipulation","2013",2013-07-24,"7","7.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"659","Judd Falls TH 2","manipulation","2013",2013-07-24,"7","7.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"660","Judd Falls TH 2","manipulation","2013",2013-07-24,"7","7.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"661","Judd Falls TH 2","manipulation","2013",2013-07-24,"7","7.2",2,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"662","Judd Falls TH 2","manipulation","2013",2013-07-24,"7","7.2",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"663","Judd Falls TH 2","manipulation","2013",2013-07-24,"7","7.2",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"664","Judd Falls TH 2","manipulation","2013",2013-07-24,"8","8.1",5,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"665","Judd Falls TH 2","manipulation","2013",2013-07-24,"8","8.1",4,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"666","Judd Falls TH 2","manipulation","2013",2013-07-24,"8","8.1",5,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"667","Judd Falls TH 2","manipulation","2013",2013-07-24,"9","9.1",7,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"668","Judd Falls TH 2","manipulation","2013",2013-07-24,"9","9.1",15,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"669","Judd Falls TH 2","manipulation","2013",2013-07-24,"9","9.1",7,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"670","Judd Falls TH 2","manipulation","2013",2013-07-24,"9","9.2",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"671","Judd Falls TH 2","manipulation","2013",2013-07-24,"9","9.2",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"672","Judd Falls TH 2","manipulation","2013",2013-07-24,"9","9.2",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"673","Judd Falls TH 2","manipulation","2013",2013-07-24,"10","10.1",3,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"674","Judd Falls TH 2","manipulation","2013",2013-07-24,"10","10.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"675","Judd Falls TH 2","manipulation","2013",2013-07-24,"10","10.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"676","Judd Falls TH 2","manipulation","2013",2013-07-24,"11","11.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"677","Judd Falls TH 2","manipulation","2013",2013-07-24,"11","11.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"678","Judd Falls TH 2","manipulation","2013",2013-07-24,"11","11.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"679","Judd Falls TH 2","manipulation","2013",2013-07-24,"11","11.2",14,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"680","Judd Falls TH 2","manipulation","2013",2013-07-24,"11","11.2",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"681","Judd Falls TH 2","manipulation","2013",2013-07-24,"11","11.2",7,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"682","Judd Falls TH 2","manipulation","2013",2013-07-24,"13","13.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"683","Judd Falls TH 2","manipulation","2013",2013-07-24,"13","13.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"684","Judd Falls TH 2","manipulation","2013",2013-07-24,"13","13.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"685","Judd Falls TH 2","manipulation","2013",2013-07-24,"14","14.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"686","Judd Falls TH 2","manipulation","2013",2013-07-24,"14","14.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"687","Judd Falls TH 2","manipulation","2013",2013-07-24,"14","14.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"688","Judd Falls TH 2","manipulation","2013",2013-07-24,"14","14.2",5,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"689","Judd Falls TH 2","manipulation","2013",2013-07-24,"14","14.2",5,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"690","Judd Falls TH 2","manipulation","2013",2013-07-24,"14","14.2",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"691","Judd Falls TH 2","manipulation","2013",2013-07-24,"15","15.1",9,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"692","Judd Falls TH 2","manipulation","2013",2013-07-24,"15","15.1",14,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"693","Judd Falls TH 2","manipulation","2013",2013-07-24,"15","15.1",12,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"694","Judd Falls TH 2","manipulation","2013",2013-07-24,"16","16.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"695","Judd Falls TH 2","manipulation","2013",2013-07-24,"16","16.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"696","Judd Falls TH 2","manipulation","2013",2013-07-24,"16","16.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"697","Judd Falls TH 2","manipulation","2013",2013-07-24,"41","41.1",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"698","Judd Falls TH 2","manipulation","2013",2013-07-24,"41","41.1",9,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"699","Judd Falls TH 2","manipulation","2013",2013-07-24,"41","41.1",7,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"700","Judd Falls TH 2","manipulation","2013",2013-07-24,"41","41.2",7,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"701","Judd Falls TH 2","manipulation","2013",2013-07-24,"41","41.2",13,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"702","Judd Falls TH 2","manipulation","2013",2013-07-24,"41","41.2",0,45,4,0.596009791963615,567,0.191813261163735,0.977777777777778,44,0.789473684210526,0.00795311845960653,0.00795311845960653,"Bombus flavifrons",66,0.594594594594595
"703","Gothic Road 2","control","2013",2013-07-29,"1","1.2",10,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"704","Gothic Road 2","control","2013",2013-07-29,"1","1.2",10,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"705","Gothic Road 2","control","2013",2013-07-29,"1","1.2",6,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"706","Gothic Road 2","control","2013",2013-07-29,"2","2.1",14,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"707","Gothic Road 2","control","2013",2013-07-29,"2","2.1",6,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"708","Gothic Road 2","control","2013",2013-07-29,"2","2.1",8,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"709","Gothic Road 2","control","2013",2013-07-29,"3","3.1",8,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"710","Gothic Road 2","control","2013",2013-07-29,"3","3.1",7,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"711","Gothic Road 2","control","2013",2013-07-29,"3","3.1",4,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"712","Gothic Road 2","control","2013",2013-07-29,"3","3.2",5,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"713","Gothic Road 2","control","2013",2013-07-29,"3","3.2",3,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"714","Gothic Road 2","control","2013",2013-07-29,"3","3.2",3,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"715","Gothic Road 2","control","2013",2013-07-29,"4","4.1",15,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"716","Gothic Road 2","control","2013",2013-07-29,"4","4.1",7,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"717","Gothic Road 2","control","2013",2013-07-29,"4","4.1",10,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"718","Gothic Road 2","control","2013",2013-07-29,"5","5.1",0,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"719","Gothic Road 2","control","2013",2013-07-29,"5","5.1",0,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
"720","Gothic Road 2","control","2013",2013-07-29,"5","5.1",0,208,7,2.90909541315574,501,0.0874803562074385,0.865384615384615,180,0.75,0.000574052812858783,0.015116724071948,NA,0,0
